-2.000000000000000000e+00,9.000000000000000000e+00
-2.205426356589157422e+00,3.565153193060154990e+00
-3.402274052808138549e-01,8.768301883638173422e+00
-1.629163062148109020e-02,7.703746288489355720e+00
-5.940804952118696747e-01,9.591275108487309353e+00
-1.964065677713108471e+00,1.081878536819857572e+01
-2.477668292558519170e-01,9.222033636570188264e+00
-5.724869742444980147e-01,1.005144409943869732e+01
-4.362308964140311218e-01,1.005314192151297448e+01
-3.506340350983805365e-01,1.054010991691359322e+01
-6.767187018110121244e-01,9.930020301767854107e+00
-6.048353902671124160e-01,1.027085337901883122e+01
-5.355801894835394705e-01,1.094909963073200743e+01
-1.230556473418118912e+00,1.192208408483719495e+01
-3.188039406316420354e+00,1.427464377542742113e+01
-1.867609145697883832e+00,1.363423960319960315e+01
-1.362584054440958425e-01,1.008611766979885260e+01
-6.559383813633985483e-01,7.309755427370760117e+00
-1.773914973018804631e+00,7.560864027913680729e+00
9.551675980156915102e-02,1.008300745292996226e+01
5.283303126171290387e-01,9.902559988831399096e+00
2.140903975420542338e+00,8.910183389283531596e+00
1.488016728116519971e+00,8.986951073861632722e+00
2.150382198506747500e+00,9.916783147210821880e+00
6.667654789683297167e-01,8.356275052012620108e+00
-3.595556661782097763e-01,6.094027858218510119e+00
-1.428776548022483439e-01,6.506639244533971578e+00
-6.012691146834754363e-01,6.985498484132676822e+00
3.569454782767707002e-01,6.859071112379979240e+00
1.843946119100792203e-01,6.792940987830888844e+00
5.057749259624984006e-01,7.249607413850867488e+00
-1.823493871914365627e-01,6.929228772178134932e+00
5.902001957464904081e-01,7.396387866168083747e+00
6.602942327918412957e-01,7.410616279073678925e+00
1.666080247556976701e+00,7.308135193238399552e+00
1.975609474362727269e+00,8.226607390133040099e+00
1.443184222105344361e+00,6.847659962194825312e+00
7.711463972680121515e-01,5.736843389983960151e+00
1.501085041154169630e+00,6.226652903894887459e+00
9.137274498133365341e-01,6.211318437530735537e+00
1.280357310720773967e+00,6.308790166151197809e+00
1.043929107737255890e+00,6.698998907425107063e+00
1.118425375583228742e+00,6.257415027446654676e+00
1.506508865560647337e+00,5.624532174762293835e+00
8.850229714895476718e-01,5.998146496160302377e+00
8.299966893781629551e-01,5.938078309623733730e+00
1.017436315172005834e+00,5.042283493574814202e+00
1.329656229677539159e+00,5.404775019325597896e+00
1.018695946842228750e+00,5.093712060265033870e+00
1.156383021683609513e+00,5.445564551902975836e+00
1.336002562460009813e+00,4.955637411915517987e+00
1.002030620433515651e+00,4.388516010713260584e+00
1.357440906025544791e+00,4.883642762927934200e+00
7.816965268078774898e-01,5.124829528053396643e+00
1.003348260990037488e+00,4.545911691663491183e+00
1.310533992861337538e+00,3.513442848711406441e+00
1.223476205271708750e+00,2.706499954897594762e+00
9.779631621419184739e-01,2.798788035298571231e+00
1.505036522856073589e+00,2.323948880005673345e+00
1.197782095703757932e+00,2.211069384983488817e+00
1.289175443716885638e+00,1.789756218613547389e+00
1.819113262922314789e+00,1.627539790367450223e+00
1.346670928564378755e+00,1.587530264187762441e+00
1.951409713507757715e+00,1.072885493457420125e+00
1.522340011213145772e+00,3.043009173248947263e-01
1.179681152753857987e+00,-4.471586052170550829e-02
1.609551173669956370e+00,-4.934669335906392007e-01
1.901263642873061599e+00,-6.061943867706531819e-01
1.594298521247083045e+00,-1.211440426013155047e+00
1.640945218203171407e+00,-7.753679230754642049e-01
2.048224214824244882e+00,-1.900394639652859041e+00
1.809934787343706830e+00,-2.094804596073004177e+00
2.212682421898080065e+00,-2.165192232196659461e+00
1.793587305435494272e+00,-2.380914621292731681e+00
2.143424939152623665e+00,-3.109177423027063014e+00
2.039312031761824073e+00,-3.777675493008132435e+00
1.850663108016760816e+00,-3.799344678556622057e+00
2.319017507206467599e+00,-3.917908287846557869e+00
2.373893412668792280e+00,-4.982042383818225062e+00
2.575247614053751022e+00,-5.686288985758778836e+00
2.041106318979188927e+00,-5.299021702818890844e+00
2.496923373649849509e+00,-5.916630054406368799e+00
2.363313886488072058e+00,-6.747425093632955395e+00
2.342420798260263837e+00,-7.065550763090186592e+00
2.119848602107992974e+00,-7.775256335420067444e+00
2.239963258864804629e+00,-7.531197157598057856e+00
2.233806561623509879e+00,-7.593758612014426035e+00
2.044504966611214059e+00,-8.188280565061972993e+00
1.959878288890251952e+00,-8.356337834791361274e+00
2.217660033550316712e+00,-8.143484352181644681e+00
2.127197494860240568e+00,-8.715594636749187885e+00
1.230594975080180120e+00,-9.975147935954510103e+00
1.169492381822067273e+00,-1.004786523868529002e+01
2.091279601952976464e+00,-1.038166139948430100e+01
2.890233900807572809e+00,-1.024815466783138618e+01
2.745411544230194067e+00,-1.065328790809996917e+01
3.571716363252562587e+00,-1.000671314360886299e+01
4.881096672678268078e+00,-9.239375072504799391e+00
3.435200367690868006e+00,-1.075615027132926116e+01
2.037397986683345152e+00,-1.091786930094065156e+01
2.133346672601078353e+00,-1.104657516874590328e+01
1.834279841182024029e+00,-1.079975074309464844e+01
1.558970190756440388e+00,-1.116156856343303616e+01
2.135284576065600959e+00,-1.045948052198292544e+01
1.137725466274446262e+00,-1.083694624454079758e+01
1.642319981660421035e+00,-1.036939649024816390e+01
2.118974781423503373e+00,-1.110291174050729524e+01
2.108407692242963094e+00,-1.149085132785774022e+01
8.946205763568286784e-01,-1.107540030288038224e+01
9.860336070807989017e-01,-1.025697064338612563e+01
1.125993692955375991e+00,-8.341073216808695179e+00
